SmartScore,Ticker,Price,Market Capitalization,Sector,Industry
8,NCNO,35.9,4100375239.0,Technology Services,Packaged Software
8,NCLH,21.34,9083530490.0,Consumer Services,Hotels/Resorts/Cruise lines
5,NBTB,36.74,1732369620.0,Finance,Major Banks
10,NBIX,137.83,13715117813.999998,Health Technology,Pharmaceuticals: Major
6,NBHC,35.97,1359129509.0,Finance,Regional Banks
5,NAVI,17.22,1941552952.0000005,Finance,Finance/Rental/Leasing
6,NATL,19.83,1429742964.0000002,Electronic Technology,Computer Processing Hardware
9,NARI,47.4,2747330444.0,Health Technology,Medical Specialties
6,NAPA,9.17,1058301557.0,Distribution Services,Food Distributors
8,NAMS,22.7,2026353481.9999995,Health Technology,Pharmaceuticals: Major
,NAD,11.39,2646810000.0,Miscellaneous,Investment Trusts/Mutual Funds
,NAC,11.03,1593530000.0,Miscellaneous,Investment Trusts/Mutual Funds
4,NABL,13.02,2405614351.0000005,Technology Services,Packaged Software
7,MYRG,175.25,2933569638.9999995,Industrial Services,Engineering & Construction
8,MYGN,21.4,1923322517.0000005,Health Technology,Medical Specialties
2,MXL,18.51,1516456539.0,Electronic Technology,Semiconductors
7,MWA,15.97,2494151637.0,Producer Manufacturing,Industrial Machinery
7,MUSA,417.06,8677610329.0,Retail Trade,Specialty Stores
7,MUR,45.11,6882710518.000001,Energy Minerals,Oil & Gas Production
9,MUFG,10.3,120303645610.531,Finance,Major Banks
,MUC,11.03,1070859999.9999998,Miscellaneous,Investment Trusts/Mutual Funds
9,MU,119.25,132053653564.00002,Electronic Technology,Semiconductors
8,MTZ,93.73,7431068298.999999,Industrial Services,Engineering & Construction
6,MTX,76.7,2482219100.0,Process Industries,Chemicals: Specialty
6,MTSI,95.54,6885294495.0,Electronic Technology,Semiconductors
4,MTRN,139.0,2869790806.0,Electronic Technology,Electronic Equipment/Instruments
3,MTN,220.18,8359828068.999998,Consumer Services,Hotels/Resorts/Cruise lines
6,MTH,172.63,6243922913.000002,Consumer Durables,Homebuilding
7,MTG,22.13,5967789067.0,Finance,Multi-Line Insurance
9,MTDR,65.4,7817291041.999999,Energy Minerals,Integrated Oil
2,MTD,1335.84,28692111822.0,Health Technology,Medical Specialties
9,MTCH,35.88,9616261850.0,Technology Services,Internet Software/Services
7,MTB/PH,23.07,24128488439.0,Finance,Regional Banks
7,MTB,144.8,24128488439.0,Finance,Regional Banks
6,MT,27.81,22679603500.4343,Non-Energy Minerals,Steel
4,MSTR,1919.16,32564499080.000004,Technology Services,Internet Software/Services
8,MSM,99.52,5612966306.0,Distribution Services,Wholesale Distributors
10,MSI,353.41,58713057193.0,Electronic Technology,Telecommunications Equipment
4,MSGS,184.78,4424816635.999999,Consumer Services,Movies/Entertainment
3,MSGE,38.95,1869169571.0,Consumer Services,Movies/Entertainment
7,MSFT,421.43,3131408603873.9995,Technology Services,Packaged Software
N/A,MSDL,22.22,2002870000.0,Finance,Financial Conglomerates
8,MSCI,557.0,44053803642.0,Technology Services,Data Processing Services
5,MSC,6.8287,1438917148.0,Consumer Services,Casinos/Gaming
3,MSA,193.21,7596727748.999998,Consumer Durables,Other Consumer Specialties
4,MS/PP,26.39,152897587036.0,Finance,Investment Managers
4,MS/PO,19.98,152897587036.0,Finance,Investment Managers
4,MS/PL,23.15,152897587036.0,Finance,Investment Managers
4,MS/PK,24.93,152897587036.0,Finance,Investment Managers
4,MS/PI,25.17,152897587036.0,Finance,Investment Managers
4,MS/PF,25.3,152897587036.0,Finance,Investment Managers
4,MS/PE,25.3,152897587036.0,Finance,Investment Managers
4,MS/PA,23.1,152897587036.0,Finance,Investment Managers
4,MS,93.5,152897587036.0,Finance,Investment Managers
10,MRVL,72.31,62620457886.0,Electronic Technology,Semiconductors
5,MRVI,8.58,2157010670.0,Health Technology,Biotechnology
7,MRUS,44.75,2590053229.0,Health Technology,Biotechnology
4,MRTN,18.44,1499580933.0,Transportation,Trucking
8,MRO,27.71,15994139085.000002,Energy Minerals,Oil & Gas Production
6,MRNA,110.59,42342657838.99999,Health Technology,Biotechnology
10,MRK,131.75,333675820496.0,Health Technology,Pharmaceuticals: Major
2,MRCY,28.86,1713302277.9999998,Electronic Technology,Aerospace & Defense
8,MRC,12.56,1059942165.0000002,Distribution Services,Wholesale Distributors
9,MQ,5.8,2980104566.0,Commercial Services,Miscellaneous Commercial Services
6,MPWR,673.14,32755665780.000004,Electronic Technology,Semiconductors
5,MPW,4.72,2827751759.0,Finance,Real Estate Investment Trusts
7,MPLX,41.31,41752729915.99999,Industrial Services,Oil & Gas Pipelines
8,MPC,196.99,70982608366.0,Energy Minerals,Oil Refining/Marketing
6,MP,14.53,2587468457.0,Non-Energy Minerals,Other Metals/Minerals
7,MOS,32.01,10297262248.000002,Process Industries,Chemicals: Agricultural
7,MORN,308.15,13166689561.0,Finance,Investment Managers
1,MORF,34.39,1720780359.0,Health Technology,Pharmaceuticals: Major
6,MOR,18.14,2734489107.4716,Health Technology,Biotechnology
2,MOMO,6.24,1185231522.0,Technology Services,Packaged Software
5,MOH,418.6,24523179569.000004,Health Services,Managed Health Care
,MOG.B,152.0,4808016046.806387,Electronic Technology,Aerospace & Defense
6,MOG.A,158.51,5071191662.0,Electronic Technology,Aerospace & Defense
1,MODN,27.66,1079632225.0,Technology Services,Information Technology Services
3,MODG,16.14,2963271970.0,Consumer Durables,Recreational Products
10,MOD,95.25,4972788036.0,Producer Manufacturing,Industrial Machinery
9,MO,43.66,76992741569.0,Consumer Non-Durables,Tobacco
7,MNST,59.2,61605665638.00001,Consumer Non-Durables,Beverages: Non-Alcoholic
5,MNSO,20.27,6313643081.83436,Retail Trade,Specialty Stores
N/A,MNR,19.04,1808800000.0,Energy Minerals,Integrated Oil
6,MNKD,4.63,1252036356.9999998,Health Technology,Pharmaceuticals: Major
9,MNDY,226.85,11098387151.000002,Technology Services,Packaged Software
9,MMYT,70.6,7699977927.0,Technology Services,Internet Software/Services
8,MMSI,75.46,4371401512.0,Health Technology,Medical Specialties
7,MMS,83.49,5095515175.0,Commercial Services,Miscellaneous Commercial Services
6,MMM/I,85.55,57876052898.0,Producer Manufacturing,Industrial Conglomerates
6,MMM,104.59,57876052898.0,Producer Manufacturing,Industrial Conglomerates
1,MMI,33.67,1293348240.0000002,Finance,Real Estate Development
2,MMC,205.61,101089429313.0,Finance,Insurance Brokers/Services
7,MLTX,50.21,3135413847.0,Health Technology,Pharmaceuticals: Major
4,MLNK,18.22,1390516980.0,Technology Services,Information Technology Services
5,MLM,611.86,37826691911.0,Non-Energy Minerals,Construction Materials
6,MLKN,30.53,2223141534.0,Producer Manufacturing,Office Equipment/Supplies
5,MLI,53.4,6068106436.0,Producer Manufacturing,Metal Fabrication
6,MLCO,7.18,3138307980.0,Consumer Services,Casinos/Gaming
3,MKTX,217.75,8245700521.999999,Finance,Investment Banks/Brokers
9,MKSI,131.92,8845948860.0,Producer Manufacturing,Industrial Machinery
6,MKL,1527.35,20023611550.0,Finance,Property/Casualty Insurance
,MKC.V,74.44,20367365667.0,Consumer Non-Durables,Food: Specialty/Candy
8,MKC,76.03,20367365667.0,Consumer Non-Durables,Food: Specialty/Candy
1,MIRM,25.12,1170950579.0,Health Technology,Pharmaceuticals: Major
6,MIR,11.39,2574843495.0,Electronic Technology,Aerospace & Defense
5,MIDD,159.53,8551352960.0,Producer Manufacturing,Industrial Machinery
3,MHO,130.3,3623238910.000001,Consumer Durables,Homebuilding
7,MHK,128.92,8211745633.0,Non-Energy Minerals,Forest Products
9,MGY,25.53,5214512485.0,Energy Minerals,Oil & Gas Production
,MGRE,25.58,5455631224.0,Finance,Investment Managers
,MGRD,17.51,5455631224.0,Finance,Investment Managers
6,MGRC,122.39,2998093940.0,Finance,Finance/Rental/Leasing
,MGRB,19.54,5455631224.0,Finance,Investment Managers
,MGR,23.93,5455631224.0,Finance,Investment Managers
3,MGPI,85.8,1893181041.0000005,Process Industries,Agricultural Commodities/Milling
7,MGNI,10.38,1452494722.0,Technology Services,Packaged Software
10,MGM,46.6,14772930485.999998,Consumer Services,Casinos/Gaming
6,MGEE,77.53,2804128895.0,Utilities,Electric Utilities
5,MGA,54.54,15645691014.636574,Producer Manufacturing,Auto Parts: OEM
6,MFG,3.98,51509717576.42213,Finance,Major Banks
9,MFC,24.66,44538871322.12684,Finance,Multi-Line Insurance
,MFAN,25.5,1148428087.0,Finance,Real Estate Investment Trusts
7,MFA/PC,22.19,1148428087.0,Finance,Real Estate Investment Trusts
7,MFA/PB,20.97,1148428087.0,Finance,Real Estate Investment Trusts
7,MFA,11.25,1148428087.0,Finance,Real Estate Investment Trusts
6,META,493.86,1259049249922.0002,Technology Services,Internet Software/Services
9,MET/PF,21.32,53445661078.0,Finance,Multi-Line Insurance
9,MET/PE,24.36,53445661078.0,Finance,Multi-Line Insurance
9,MET/PA,24.19,53445661078.0,Finance,Multi-Line Insurance
9,MET,73.92,53445661077.99999,Finance,Multi-Line Insurance
,MER/PK,25.51,297665199010.0,Finance,Major Banks
6,MEOH,45.01,3033110818.820786,Process Industries,Chemicals: Specialty
9,MELI,1522.65,77194459930.0,Retail Trade,Internet Retail
7,MEG,38.37,1165706443.0,Commercial Services,Miscellaneous Commercial Services
6,MEDP,403.27,12404294975.000002,Commercial Services,Miscellaneous Commercial Services
7,MDXG,7.61,1118353594.0,Health Technology,Medical Specialties
8,MDU,24.5,4990382629.0,Utilities,Gas Distributors
10,MDT,86.92,115414330118.0,Health Technology,Medical Specialties
7,MDLZ,70.1,94388064877.0,Consumer Non-Durables,Food: Specialty/Candy
10,MDGL,258.81,5149652930.999999,Health Technology,Pharmaceuticals: Major
7,MDC,62.87,4718249234.0,Consumer Durables,Homebuilding
2,MDB,358.8,26099583920.0,Technology Services,Packaged Software
7,MCY,51.84,2870439288.0,Finance,Property/Casualty Insurance
9,MCW,7.78,2454374245.0,Consumer Services,Other Consumer Services
4,MCRI,74.17,1407262852.0,Consumer Services,Hotels/Resorts/Cruise lines
10,MCO,390.24,71242860715.0,Commercial Services,Financial Publishing/Services
10,MCK,539.26,70863230043.0,Distribution Services,Medical Distributors
9,MCHP,89.19,48197201638.99999,Electronic Technology,Semiconductors
7,MCD,282.02,203632959953.0,Consumer Services,Restaurants
1,MC,57.49,4194687293.0,Finance,Investment Banks/Brokers
6,MBLY,32.7,26363767629.0,Technology Services,Packaged Software
,MBINP,24.99,1824247936.0,Finance,Regional Banks
,MBINO,24.32,1824247936.0,Finance,Regional Banks
,MBINN,21.16,1824247936.0,Finance,Regional Banks
,MBINM,25.58,1824247936.0,Finance,Regional Banks
6,MBIN,42.1,1824247936.0,Finance,Regional Banks
7,MBC,18.84,2392731334.0000005,Consumer Durables,Home Furnishings
7,MAX,20.0,1316295730.0,Technology Services,Information Technology Services
4,MATX,111.17,3834005761.0,Transportation,Marine Shipping
6,MAT,19.76,6979876958.0,Consumer Durables,Recreational Products
7,MASI,144.48,7644893453.0,Health Technology,Medical Specialties
7,MAS,77.85,17108700116.000002,Producer Manufacturing,Building Products
9,MARA,22.07,6237855608.0,Technology Services,Data Processing Services
7,MAR,253.56,73401905034.99998,Consumer Services,Hotels/Resorts/Cruise lines
4,MANU,14.12,2303804340.0000005,Consumer Services,Movies/Entertainment
8,MANH,249.73,15374930737.999998,Technology Services,Packaged Software
3,MAN,76.37,3694817230.999999,Commercial Services,Personnel Services
9,MAIN,46.78,3975371234.000001,Finance,Investment Managers
10,MAG,9.88,1017132221.8238806,Non-Energy Minerals,Precious Metals
5,MAC,17.09,3686656418.0,Finance,Real Estate Investment Trusts
8,MAA/PI,56.0,15266404705.0,Finance,Real Estate Investment Trusts
8,MAA,130.8,15266404705.0,Finance,Real Estate Investment Trusts
8,MA,477.95,445875510280.0,Commercial Services,Miscellaneous Commercial Services
3,M,19.85,5444290280.999999,Retail Trade,Department Stores
3,LZB,37.28,1589613010.0,Consumer Durables,Home Furnishings
9,LZ,13.27,2493875028.0,Commercial Services,Miscellaneous Commercial Services
5,LYV,106.81,24651501664.0,Consumer Services,Movies/Entertainment
7,LYG,2.63,41321202207.496,Finance,Major Banks
4,LYFT,19.48,7788232760.0,Technology Services,Packaged Software
7,LYB,102.95,33409655482.0,Process Industries,Chemicals: Specialty
2,LXP/PC,46.16,2622732798.0,Finance,Real Estate Investment Trusts
2,LXP,8.89,2622732798.0,Finance,Real Estate Investment Trusts
10,LW,106.3,15346796930.999998,Consumer Non-Durables,Food: Specialty/Candy
3,LVWR,7.07,1436359385.0,Consumer Durables,Recreational Products
7,LVS,51.48,38796432414.00001,Consumer Services,Casinos/Gaming
7,LUV,29.27,17464369888.0,Transportation,Airlines
6,LUMN,1.58,1595414205.0,Communications,Major Telecommunications
7,LULU,389.46,51067604738.0,Retail Trade,Internet Retail
1,LU,4.29,2487173510.22812,Technology Services,Packaged Software
3,LTH,15.41,3031230867.0,Consumer Services,Other Consumer Services
7,LTC,32.48,1400300151.0,Finance,Real Estate Investment Trusts
N/A,LSXMK,29.52,9640906952.908588,Consumer Services,Movies/Entertainment
,LSXMB,28.97,9461280000.0,Consumer Services,Movies/Entertainment
N/A,LSXMA,29.5,9634373920.552675,Consumer Services,Movies/Entertainment
3,LSTR,187.31,6690089556.0,Transportation,Trucking
7,LSPD,13.98,2142444685.6686013,Technology Services,Packaged Software
6,LSCC,79.63,10952328729.000002,Electronic Technology,Semiconductors
10,LRN,63.3,2745523493.0000005,Consumer Services,Other Consumer Services
8,LRCX,965.67,126602228704.99998,Producer Manufacturing,Industrial Machinery
7,LQDA,15.07,1145738486.0,Health Technology,Pharmaceuticals: Major
9,LPX,83.6,6040235744.999999,Non-Energy Minerals,Forest Products
10,LPLA,262.59,19550599743.0,Finance,Investment Banks/Brokers
1,LPL,4.08,3917155000.0,Electronic Technology,Electronic Production Equipment
7,LPG,37.45,1520210825.0,Transportation,Marine Shipping
4,LOW,253.33,144951440934.99997,Retail Trade,Home Improvement Chains
9,LOPE,134.92,4050111578.000001,Commercial Services,Miscellaneous Commercial Services
6,LOMA,6.82,1030897714.22962,Non-Energy Minerals,Construction Materials
9,LOGI,88.46,14841430903.898418,Electronic Technology,Computer Peripherals
6,LOB,41.22,1845388024.9999995,Finance,Regional Banks
9,LNW,103.98,9340448528.0,Consumer Services,Casinos/Gaming
7,LNTH,60.46,4143055201.999999,Health Technology,Medical Specialties
7,LNT,49.77,12746112609.999998,Utilities,Electric Utilities
3,LNN,118.11,1302863774.0,Producer Manufacturing,Trucks/Construction/Farm Machinery
7,LNG,161.14,37818313212.0,Industrial Services,Oil & Gas Pipelines
5,LNC/PD,27.69,5442974692.0,Finance,Life/Health Insurance
5,LNC,32.08,5442974692.0,Finance,Life/Health Insurance
6,LMT,456.78,110377824127.0,Electronic Technology,Aerospace & Defense
6,LMND,16.29,1143955594.9999998,Finance,Property/Casualty Insurance
6,LMAT,67.2,1501060936.0,Health Technology,Medical Specialties
N/A,LLYVK,43.69,4006104060.39489,Consumer Services,Media Conglomerates
N/A,LLYVA,42.28,3876815487.892593,Consumer Services,Media Conglomerates
6,LLY,778.18,739867167070.0,Health Technology,Pharmaceuticals: Major
8,LKQ,53.15,14170141085.0,Consumer Durables,Automotive Aftermarket
5,LKFN,65.36,1697170411.9999998,Finance,Regional Banks
6,LIVN,55.87,3014530471.9999995,Health Technology,Medical Specialties
8,LITE,48.45,3265530125.0,Producer Manufacturing,Electrical Products
6,LIN,466.23,224525406186.0,Process Industries,Chemicals: Specialty
1,LILAK,7.08,1473097006.0,Communications,Major Telecommunications
5,LILA,7.03,1473097006.0,Communications,Major Telecommunications
8,LII,486.68,17319327683.0,Producer Manufacturing,Industrial Machinery
9,LI,30.18,29816110691.22644,Consumer Durables,Motor Vehicles
5,LHX,212.5,40394017220.0,Electronic Technology,Aerospace & Defense
9,LH,216.57,18213537286.0,Health Services,Services to the Health Industry
10,LGND,71.27,1261855812.0,Health Technology,Pharmaceuticals: Major
4,LGIH,114.2,2693024115.0,Consumer Durables,Homebuilding
6,LGF.B,9.12,2195164875.0,Consumer Services,Movies/Entertainment
4,LGF.A,9.72,2195164875.0,Consumer Services,Movies/Entertainment
3,LFUS,239.98,5979803506.000001,Electronic Technology,Electronic Production Equipment
2,LFST,6.02,2291753440.0,Health Services,Medical/Nursing Services
5,LEVI,19.37,7708896324.000001,Consumer Non-Durables,Apparel/Footwear
5,LESL,6.86,1265760359.0,Retail Trade,Specialty Stores
,LEN.B,151.35,46425818723.99999,Consumer Durables,Homebuilding
10,LEN,168.5,46425818724.0,Consumer Durables,Homebuilding
6,LEGN,56.93,10356195250.0,Health Technology,Pharmaceuticals: Major
3,LEG,18.96,2535522332.0,Consumer Durables,Home Furnishings
8,LECO,258.37,14681307462.0,Producer Manufacturing,Industrial Machinery
7,LEA,144.85,8261374753.000001,Producer Manufacturing,Auto Parts: OEM
10,LDOS,130.54,17724628502.0,Electronic Technology,Aerospace & Defense
2,LCII,120.54,3052982088.0000005,Producer Manufacturing,Miscellaneous Manufacturing
1,LCID,2.97,6831141459.999999,Consumer Durables,Motor Vehicles
1,LBTYK,17.67,6744040593.0,Communications,Specialty Telecommunications
1,LBTYB,17.05,6744040593.0,Communications,Specialty Telecommunications
1,LBTYA,16.93,6744040592.999999,Communications,Specialty Telecommunications
7,LBRT,20.34,3378210030.0,Industrial Services,Oilfield Services/Equipment
,LBRDP,23.64,8155290171.0,Communications,Wireless Telecommunications
4,LBRDK,57.07,8155290170.999999,Communications,Wireless Telecommunications
1,LBRDA,56.8,8155290171.0,Communications,Wireless Telecommunications
6,LAZ,41.38,3617227148.999999,Finance,Investment Banks/Brokers
6,LAUR,14.5,2285050743.0,Commercial Services,Miscellaneous Commercial Services
2,LANC,207.07,5698773653.000001,Consumer Non-Durables,Food: Specialty/Candy
6,LAMR,118.73,12118254518.0,Finance,Real Estate Investment Trusts
8,LADR,10.97,1388990915.0,Finance,Real Estate Investment Trusts
5,LAD,303.39,8352610860.000001,Retail Trade,Specialty Stores
N/A,LAC,6.74,1092766644.370123,Process Industries,Chemicals: Agricultural
1,L,78.1,17353908801.000004,Finance,Property/Casualty Insurance
N/A,KYTX,24.11,1039057594.5293643,Health Technology,Biotechnology
N/A,KYN,9.95,1662510000.0,Finance,Investment Managers
7,KYMR,40.17,2454856037.0,Health Technology,Biotechnology
9,KWR,207.47,3732754082.999999,Process Industries,Chemicals: Specialty
3,KW,8.33,1157684287.9999998,Finance,Real Estate Development
N/A,KVYO,26.27,7509777091.896084,Technology Services,Packaged Software
4,KVUE,21.45,41067783413.0,Consumer Non-Durables,Household/Personal Care
7,KURA,21.17,1611819510.0,Health Technology,Biotechnology
8,KTOS,18.13,2704345157.9999995,Electronic Technology,Aerospace & Defense
7,KTB,59.36,3309891796.0,Consumer Non-Durables,Apparel/Footwear
5,KT,14.16,6922883355.549469,Communications,Major Telecommunications
