Ticker,GF Value,GFValuediff,AveragePriceTarget,SmartScore,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
REVG,15.28,-15.905338470005514,21.0,9.0,18.17,1081220964.1815202,Consumer Durables,Motor Vehicles,15.575123830489808
RES,9.31,23.968042609853537,9.0,3.0,7.51,1623875137.24124,Industrial Services,Oilfield Services/Equipment,19.840213049267646
RELY,0.0,-100.0,28.2,9.0,18.735,3468930073.0487995,Commercial Services,Miscellaneous Commercial Services,50.52041633306646
REGN,711.94,-15.808519193018132,937.5,8.0,845.62,92127748793.97331,Health Technology,Pharmaceuticals: Major,10.86540053451905
REGCP,0.0,-100.0,,,24.25,12357381077.0,Finance,Real Estate Investment Trusts,
REGCO,0.0,-100.0,,,22.93,12357381077.0,Finance,Real Estate Investment Trusts,
REG,58.27,-13.029850746268652,70.5,8.0,67.0,12357381077.0,Finance,Real Estate Investment Trusts,5.223880597014926
RDY,68.9,1.94569800991346,68.29,9.0,67.585,11106370763.44502,Health Technology,Pharmaceuticals: Major,1.043130872234982
RDNT,26.2,-25.557607614718,42.0,3.0,35.195,2389554306.935277,Health Services,Medical/Nursing Services,19.33513283136809
RDN,23.5,-18.26086956521739,29.0,7.0,28.75,4403359685.963835,Finance,Specialty Insurance,0.8695652173913043
RDFN,6.55,-34.17085427135678,6.94,7.0,9.95,1146654349.8483262,Finance,Real Estate Development,-30.251256281407027
RCUS,20.96,17.291550083939562,45.8,8.0,17.87,1337668915.5094123,Health Technology,Biotechnology,156.2954672635702
RCM,16.11,52.412488174077566,17.31,6.0,10.57,4432087303.949716,Commercial Services,Miscellaneous Commercial Services,63.76537369914852
RCL,171.1,33.82870551427454,132.55,7.0,127.85,32759659191.45807,Consumer Services,Hotels/Resorts/Cruise lines,3.676183026984761
RCKT,0.0,-100.0,54.0,9.0,29.5,2659687466.3925824,Health Technology,Biotechnology,83.05084745762711
RCI,58.09,24.15045949989315,56.86,9.0,46.79,24812559615.09076,Communications,Wireless Telecommunications,21.5216926693738
RCC,0.0,-100.0,,,24.26,1883043755.0,Finance,Real Estate Investment Trusts,
RCB,0.0,-100.0,,,24.06,1883043755.0,Finance,Real Estate Investment Trusts,
RC/PE,0.0,-100.0,11.0,6.0,19.0,1883043755.0,Finance,Real Estate Investment Trusts,-42.10526315789474
RC/PC,0.0,-100.0,11.0,6.0,18.5542,1883043755.0,Finance,Real Estate Investment Trusts,-40.71423181813283
RC,8.38,-23.887375113533142,11.0,6.0,11.01,1883043755.0,Finance,Real Estate Investment Trusts,-0.0908265213442305
RBLX,55.36,23.213888270643224,42.4,9.0,44.93,28024492196.692223,Technology Services,Packaged Software,-5.630981526819499
RBCP,0.0,-100.0,,,128.41,8105989068.0,Producer Manufacturing,Metal Fabrication,
RBC,345.16,23.65564432343353,272.4,4.0,279.13,8118495617.333477,Producer Manufacturing,Metal Fabrication,-2.4110629455809187
RBA,91.98,39.24759669971992,68.82,4.0,66.055,12043990242.019196,Technology Services,Internet Software/Services,4.185905684656705
RARE,71.47,51.451578724306,94.45,7.0,47.19,3874976224.1666665,Health Technology,Pharmaceuticals: Major,100.1483365119729
RAMP,34.85,-6.329794382475465,43.0,7.0,37.205,2437453232.7413006,Technology Services,Packaged Software,15.575863459212478
RACE,314.3,-6.915444987412991,373.35,6.0,337.65,83261937204.113,Consumer Durables,Motor Vehicles,10.57307863171925
R,106.26,-9.74646451777296,110.4,3.0,117.735,5218279099.282808,Finance,Finance/Rental/Leasing,-6.230093005478399
QTWO,61.22,41.66377415249333,41.09,7.0,43.215,2533911519.006242,Technology Services,Information Technology Services,-4.917274094643063
QTRX,27.86,-0.4288777698356004,32.0,6.0,27.98,1058476267.7835686,Health Technology,Medical Specialties,14.367405289492492
QSR,99.59,29.70825735868716,78.13,8.0,76.78,34765016059.42669,Consumer Services,Restaurants,1.7582703829122093
QS,0.0,-100.0,5.84,5.0,7.17,3510153840.143052,Producer Manufacturing,Electrical Products,-18.549511854951184
QRVO,104.59,-6.761756184533089,102.62,6.0,112.175,10919760149.281763,Electronic Technology,Semiconductors,-8.517940717628699
QQQX,0.0,-100.0,,,22.855,1066400000.0000002,Miscellaneous,Investment Trusts/Mutual Funds,
QLYS,170.5,-16.321071875536795,163.18,8.0,203.755,7495222424.628925,Technology Services,Packaged Software,-19.91362175161345
QGEN,43.85,0.7351252010107978,50.15,6.0,43.53,9926363463.18228,Health Technology,Medical Specialties,15.20790259591086
QFIN,19.52,32.698844323589384,22.91,4.0,14.71,2319255333.76,Finance,Finance/Rental/Leasing,55.744391570360285
QDEL,95.61,28.55990318676885,89.33,9.0,74.37,4969307971.939957,Health Technology,Medical Specialties,20.115638026085776
QCOM,139.82,-2.896034446836597,138.67,7.0,143.99,160260872746.56577,Electronic Technology,Semiconductors,-3.694701020904244
PZZA,99.78,35.7274025709039,80.91,3.0,73.515,2408046801.2483664,Consumer Services,Restaurants,10.05917159763313
PYPL,114.03,82.33130796290374,74.0,5.0,62.54,67426893276.66999,Commercial Services,Miscellaneous Commercial Services,18.324272465622
PYCR,0.0,-100.0,26.18,4.0,21.85,3880318163.557648,Technology Services,Packaged Software,19.816933638443928
PXD,186.19,-19.324927423198577,256.9,8.0,230.79,53845358555.0069,Energy Minerals,Oil & Gas Production,11.31331513497118
PX,0.0,-100.0,14.14,7.0,9.78,1143837083.126935,Finance,Investment Managers,44.58077709611453
PWSC,0.0,-100.0,27.17,6.0,23.39,4723389682.96701,Technology Services,Packaged Software,16.160752458315525
PWR,179.04,-16.07762257429456,214.88,10.0,213.34,30995079449.34159,Industrial Services,Engineering & Construction,0.7218524421111803
PWP,0.0,-100.0,15.25,6.0,12.33,1082974588.111837,Finance,Investment Banks/Brokers,23.68207623682076
PVH,93.86,-21.69850671560858,117.0,7.0,119.87,7148748202.372495,Consumer Non-Durables,Apparel/Footwear,-2.394260448819558
PTVE,10.19,-23.324078045403585,11.25,6.0,13.2897,2371620865.4045644,Process Industries,Containers/Packaging,-15.347976252285603
PTON,11.4,85.97063621533442,7.57,4.0,6.13,2209563136.743922,Consumer Services,Other Consumer Services,23.4910277324633
PTLO,0.0,-100.0,22.63,5.0,16.14,1176851360.0397022,Consumer Services,Restaurants,40.21065675340768
PTGX,35.34,57.90884718498662,37.0,9.0,22.38,1290836354.39056,Health Technology,Biotechnology,65.32618409294012
PTEN,22.76,102.7616926503341,16.44,7.0,11.225,4684007038.50909,Industrial Services,Contract Drilling,46.45879732739422
PTCT,68.05,136.40785131144693,26.82,2.0,28.785,2172206778.827059,Health Technology,Pharmaceuticals: Major,-6.8264721208963
PTC,144.09,-16.406567268086093,174.0,2.0,172.37,20554219334.162567,Technology Services,Packaged Software,0.94564019260892
PSX,114.1,-15.951530330374572,135.43,7.0,135.755,59726164931.56263,Energy Minerals,Oil Refining/Marketing,-0.2394018636514225
PSTG,30.81,-15.100578671810416,42.33,9.0,36.29,11466653669.802828,Electronic Technology,Computer Peripherals,16.64370349958666
PSNY,0.0,-100.0,4.67,4.0,2.398,5060300013.0,Consumer Durables,Motor Vehicles,94.74562135112592
PSN,34.12,-46.12773348069789,69.88,7.0,63.335,6643140881.361743,Technology Services,Information Technology Services,10.33393858056366
PSMT,88.75,18.33333333333333,82.0,4.0,75.0,2288765642.486011,Retail Trade,Specialty Stores,9.333333333333334
PSLV,0.0,-100.0,,,8.335,4047110000.0,Miscellaneous,Investment Trusts/Mutual Funds,
PSEC/PA,0.0,-100.0,5.5,7.0,17.74,2515665208.0,Finance,Investment Managers,-68.9966178128523
PSEC,0.88,-85.77202910266774,5.5,7.0,6.185,2538236429.2789555,Finance,Investment Managers,-11.075181891673395
PSA/PS,0.0,-100.0,292.63,7.0,18.38,52247956520.0,Finance,Real Estate Investment Trusts,1492.1109902067465
PSA/PR,0.0,-100.0,292.63,7.0,18.33,52247956520.0,Finance,Real Estate Investment Trusts,1496.45390070922
PSA/PQ,0.0,-100.0,292.63,7.0,17.61,52247956520.0,Finance,Real Estate Investment Trusts,1561.726291879614
PSA/PP,0.0,-100.0,292.63,7.0,18.15,52247956520.0,Finance,Real Estate Investment Trusts,1512.2865013774106
PSA/PO,0.0,-100.0,292.63,7.0,17.44,52247956520.0,Finance,Real Estate Investment Trusts,1577.9243119266057
PSA/PN,0.0,-100.0,292.63,7.0,17.27,52247956520.0,Finance,Real Estate Investment Trusts,1594.4412275622467
PSA/PM,0.0,-100.0,292.63,7.0,18.67,52247956520.0,Finance,Real Estate Investment Trusts,1467.3808248527046
PSA/PL,0.0,-100.0,292.63,7.0,21.06,52247956520.0,Finance,Real Estate Investment Trusts,1289.5061728395062
PSA/PK,0.0,-100.0,292.63,7.0,21.0,52247956520.0,Finance,Real Estate Investment Trusts,1293.4761904761904
PSA/PJ,0.0,-100.0,292.63,7.0,21.1,52247956520.0,Finance,Real Estate Investment Trusts,1286.8720379146916
PSA/PI,0.0,-100.0,292.63,7.0,22.47,52247956520.0,Finance,Real Estate Investment Trusts,1202.31419670672
PSA/PH,0.0,-100.0,292.63,7.0,24.67,52247956520.0,Finance,Real Estate Investment Trusts,1086.1775435751924
PSA/PG,0.0,-100.0,292.63,7.0,23.86,52247956520.0,Finance,Real Estate Investment Trusts,1126.4459346186086
PSA/PF,0.0,-100.0,292.63,7.0,23.73,52247956520.0,Finance,Real Estate Investment Trusts,1133.1647703329118
PSA,327.53,10.012763670562926,292.63,7.0,297.72,52247956520.0,Finance,Real Estate Investment Trusts,-1.7096600832997553
PRVA,39.45,67.30279898218832,31.54,8.0,23.58,2783958158.498084,Finance,Life/Health Insurance,33.75742154368109
PRU,90.49,-12.8898729303042,103.14,4.0,103.88,37500681219.63151,Finance,Life/Health Insurance,-0.7123604158644541
PRTA,81.18,111.95822454308096,81.13,8.0,38.3,2055382856.187282,Health Technology,Biotechnology,111.82767624020887
PRS,0.0,-100.0,,,24.36,37266031212.0,Finance,Life/Health Insurance,
PRO,34.9,-11.95761856710394,46.33,6.0,39.64,1833802968.0818183,Technology Services,Information Technology Services,16.876892028254282
PRMW,16.61,9.132720105124829,19.0,10.0,15.22,2426195025.0713925,Consumer Non-Durables,Beverages: Non-Alcoholic,24.835742444152427
PRK,129.27,-2.870238184687049,108.0,4.0,133.09,2144941983.2418485,Finance,Major Banks,-18.85190472612518
PRI,197.42,-4.062591116726608,228.33,5.0,205.78,7209290171.178671,Finance,Life/Health Insurance,10.958304985907285
PRH,0.0,-100.0,,,25.56,37266031212.0,Finance,Life/Health Insurance,
PRGS,63.47,15.253313964045756,63.75,7.0,55.07,2399143571.08585,Technology Services,Packaged Software,15.761757762847283
PRGO,42.16,33.48108279246476,43.0,10.0,31.585,4279972307.7588353,Health Technology,Pharmaceuticals: Major,36.140573056830775
PRG,32.17,3.0759371996155105,39.0,8.0,31.21,1395781814.7432132,Finance,Finance/Rental/Leasing,24.959948734380003
PRFT,82.9,23.44575980939618,73.17,3.0,67.155,2335088126.848005,Commercial Services,Personnel Services,8.956890775072592
PRDO,13.06,-26.3395375070502,23.0,5.0,17.73,1164646954.6502545,Consumer Services,Other Consumer Services,29.72363226170333
PRCT,0.0,-100.0,45.14,6.0,43.49,2196185070.677791,Health Technology,Medical Specialties,3.79397562658082
PR,16.58,21.6880733944954,17.27,7.0,13.625,10546699937.629915,Energy Minerals,Integrated Oil,26.752293577981646
PPL,40.22,51.204712835107166,30.56,8.0,26.5997,19607287173.9349,Utilities,Electric Utilities,14.888513780230609
PPG,144.09,-2.966429846122766,159.21,10.0,148.495,35015121453.27408,Process Industries,Industrial Specialties,7.215731169399646
PPC,28.09,4.85255692422546,28.0,5.0,26.79,6343602039.230769,Process Industries,Agricultural Commodities/Milling,4.516610675625237
PPBI,31.33,7.5154426904598415,25.75,5.0,29.14,2794525228.972712,Finance,Regional Banks,-11.633493479752918
POWI,72.45,-13.06695464362851,81.6,3.0,83.34,4738510734.897684,Electronic Technology,Semiconductors,-2.0878329733621417
POST,95.64,7.388277565686051,103.43,6.0,89.06,5390679199.115419,Consumer Non-Durables,Food: Specialty/Candy,16.135189759712556
POR,50.08,15.858877964141112,46.13,10.0,43.225,4371081028.092713,Utilities,Electric Utilities,6.720647773279355
POOL,422.05,7.143763803914596,372.33,8.0,393.91,15236111531.013372,Distribution Services,Wholesale Distributors,-5.478408773577731
PODD,371.31,69.4318959616701,218.87,8.0,219.15,15302721656.559805,Health Technology,Medical Specialties,-0.1277663700661652
PNW,88.56,24.355823913501368,76.0,4.0,71.215,8075662928.527045,Utilities,Electric Utilities,6.719090079337213
PNT,0.0,-100.0,12.5,3.0,12.475,1329451257.1952686,Health Technology,Pharmaceuticals: Major,0.2004008016032092
PNR,63.22,-11.207865168539332,74.73,5.0,71.2,11769285405.291063,Producer Manufacturing,Industrial Machinery,4.957865168539327
PNM,55.71,30.25485153144727,47.2,5.0,42.77,3671157532.3330207,Utilities,Electric Utilities,10.357727379003974
PNFPP,0.0,-100.0,,,22.62,6562658259.0,Finance,Regional Banks,
PNFP,112.17,29.82533706324139,87.13,6.0,86.4007,6633344261.094774,Finance,Regional Banks,0.8440903835269795
PNC,194.91,27.59230164964651,147.81,5.0,152.76,60850592042.33326,Finance,Major Banks,-3.240377062058123
PMTU,0.0,-100.0,,,25.01,1360863771.0,Finance,Real Estate Investment Trusts,
PMT/PC,0.0,-100.0,13.75,5.0,18.96,1360863771.0,Finance,Real Estate Investment Trusts,-27.478902953586505
PMT/PB,0.0,-100.0,13.75,5.0,22.9,1360863771.0,Finance,Real Estate Investment Trusts,-39.956331877729255
PMT/PA,0.0,-100.0,13.75,5.0,23.25,1360863771.0,Finance,Real Estate Investment Trusts,-40.86021505376344
PMT,30.93,96.63064208518752,13.75,5.0,15.73,1360863771.0,Finance,Real Estate Investment Trusts,-12.58741258741259
PM,108.7,16.88800473143717,107.35,8.0,92.995,144365999362.01843,Consumer Non-Durables,Tobacco,15.436313780310758
PLYM,19.87,-17.586063873911232,24.8,8.0,24.11,1098228986.0,Finance,Real Estate Investment Trusts,2.8618830360846177
PLYA,12.41,45.3161592505855,13.67,2.0,8.54,1182404959.8666663,Consumer Services,Hotels/Resorts/Cruise lines,60.07025761124124
PLXS,111.15,1.1834319526627324,111.5,5.0,109.85,3021334867.5263205,Electronic Technology,Electronic Production Equipment,1.5020482476103831
PLUG,3.66,-15.27777777777778,9.28,1.0,4.32,2615769929.142857,Electronic Technology,Electronic Production Equipment,114.81481481481478
PLTR,15.61,-11.20591581342434,13.4,8.0,17.58,38253900033.3701,Technology Services,Packaged Software,-23.77701934015926
PLTK,15.08,77.2032902467685,12.91,6.0,8.51,3125106686.8888884,Technology Services,Packaged Software,51.70387779083432
PLRX,3.16,-81.15120787354607,45.58,6.0,16.765,1004155721.2095212,Health Technology,Biotechnology,171.87593200119295
PLNT,129.4,78.07747884125781,67.18,6.0,72.665,6406982061.510605,Consumer Services,Other Consumer Services,-7.548338264639097
PLMR,95.5,64.25868593051256,68.0,6.0,58.14,1437877779.9763317,Finance,Property/Casualty Insurance,16.95906432748538
PLD,138.86,5.157137447936389,137.94,10.0,132.05,124058546407.0,Finance,Real Estate Investment Trusts,4.460431654676248
PLAY,71.05,34.87091875474563,56.17,10.0,52.68,2117163278.6785924,Consumer Services,Movies/Entertainment,6.624905087319671
PKG,150.37,-7.994003732370666,162.83,5.0,163.435,14647747651.716211,Process Industries,Containers/Packaging,-0.3701777465047204
PK,33.24,98.10005125332256,16.5,10.0,16.7794,3496228839.0,Finance,Real Estate Investment Trusts,-1.6651370132424224
PJT,78.39,-20.97782258064516,89.0,8.0,99.2,2404664961.689512,Finance,Investment Banks/Brokers,-10.282258064516132
PIPR,106.39,-38.41745774484834,181.5,6.0,172.76,3059504843.2824697,Finance,Investment Banks/Brokers,5.05904144477889
PINS,28.95,-22.614274258219723,38.17,7.0,37.41,25227752649.55648,Technology Services,Internet Software/Services,2.0315423683507223
PINC,30.02,32.15936605767114,24.67,4.0,22.715,2718359774.715773,Health Services,Hospital/Nursing Management,8.606647589698445
PII,136.12,43.95093062605753,101.75,8.0,94.56,5340058841.418044,Consumer Durables,Recreational Products,7.60363790186125
PI,99.15,12.122582833879903,84.67,1.0,88.43,2392549822.103325,Electronic Technology,Semiconductors,-4.251950695465346
PHYS,0.0,-100.0,,,16.0299,6356700000.0,Miscellaneous,Investment Trusts/Mutual Funds,
PHVS,0.0,-100.0,29.2,8.0,27.11,1107628470.5259256,Health Technology,Pharmaceuticals: Major,7.709332349686463
PHR,40.8,83.1238779174147,27.13,5.0,22.28,1239546453.5392954,Technology Services,Packaged Software,21.76840215439855
PHM,74.53,-27.6161802554266,106.46,9.0,102.965,22198737795.83393,Consumer Durables,Homebuilding,3.3943573058806296
PHG,26.01,12.964169381107505,15.0,3.0,23.025,20802088495.138447,Health Technology,Medical Specialties,-34.85342019543974
PH,400.0,-12.39213281352665,475.33,9.0,456.58,58659486744.90757,Producer Manufacturing,Industrial Machinery,4.106618774365939
PGY,0.0,-100.0,3.25,4.0,1.5599,1112910594.616774,Technology Services,Packaged Software,108.34668889031347
PGTI,29.31,-29.05724313203437,39.75,7.0,41.315,2356076634.0484223,Producer Manufacturing,Building Products,-3.7879704707733217
PGRE,8.6,61.04868913857678,4.64,5.0,5.34,1141105877.0,Finance,Real Estate Investment Trusts,-13.10861423220974
PGR,143.06,-8.893488298041715,167.79,9.0,157.025,91866053386.54704,Finance,Multi-Line Insurance,6.855596242636514
PGNY,80.35,110.83705064287588,46.0,10.0,38.11,3652318509.027264,Commercial Services,Miscellaneous Commercial Services,20.70322749934401
PG,160.15,10.661967938087344,163.31,10.0,144.72,341088562285.7335,Consumer Non-Durables,Household/Personal Care,12.845494748479826
PFSI,47.37,-46.15209730589974,88.0,2.0,87.97,4391968811.719026,Finance,Finance/Rental/Leasing,0.0341025349550996
PFS,23.89,29.97823721436345,24.0,6.0,18.38,1389648031.1056106,Finance,Savings Banks,30.576713819368887
PFH,0.0,-100.0,,,19.79,37266031212.0,Finance,Life/Health Insurance,
PFGC,63.38,-8.118295158016817,75.29,6.0,68.98,10733352435.82466,Transportation,Other Transportation,9.147579008408236
PFG,73.42,-7.356466876971606,76.14,5.0,79.25,18894159448.567528,Finance,Investment Managers,-3.924290220820189
PFE,36.36,27.75870610929764,32.67,8.0,28.4599,160696362649.81042,Health Technology,Pharmaceuticals: Major,14.793094845730309
PFBC,103.79,38.86807599678888,71.67,5.0,74.74,1113775471.0168269,Finance,Regional Banks,-4.107572919454099
PERI,22.57,-25.6342668863262,36.75,7.0,30.35,1427648495.5427632,Technology Services,Internet Software/Services,21.08731466227347
PEP,194.64,16.394079832560916,188.44,9.0,167.225,229911636367.0493,Consumer Non-Durables,Beverages: Non-Alcoholic,12.68650022424877
PENN,44.36,77.29816147082335,28.45,7.0,25.02,3797007459.262275,Consumer Services,Movies/Entertainment,13.709032773780976
PEN,330.19,26.893662810806664,275.64,7.0,260.21,10043160104.750174,Health Technology,Medical Specialties,5.929825909842053
PEGA,60.18,20.287827303617828,52.6,9.0,50.03,4180302941.106791,Technology Services,Information Technology Services,5.136917849290426
PEG,61.04,0.5518491063339113,65.11,6.0,60.705,30250168849.217644,Utilities,Electric Utilities,7.256403920599623
PECO,32.13,-13.91828533154722,37.0,8.0,37.325,4412043871.0,Finance,Real Estate Investment Trusts,-0.8707300736771676
PEBO,36.78,7.418224299065417,33.0,5.0,34.24,1210871866.1381948,Finance,Regional Banks,-3.621495327102809
PEB/PH,0.0,-100.0,16.38,6.0,18.86,1907544459.0,Finance,Real Estate Investment Trusts,-13.149522799575823
PEB/PG,0.0,-100.0,16.38,6.0,21.5,1907544459.0,Finance,Real Estate Investment Trusts,-23.8139534883721
PEB/PF,0.0,-100.0,16.38,6.0,21.37,1907544459.0,Finance,Real Estate Investment Trusts,-23.350491343004222
