,GF Value,Ticker,Price,Market Capitalization,Sector,Industry,GFValuediff
2600,0.0,AXSM,76.91,3639346432.3930736,Health Technology,Biotechnology,-100.0
2601,0.0,AXS/PE,21.3,4645670944.0,Finance,Multi-Line Insurance,-100.0
2602,58.91,AXS,54.455,4641835068.908624,Finance,Multi-Line Insurance,8.181066936002201
2603,216.64,AXP,185.94,135502941608.64886,Finance,Finance/Rental/Leasing,16.510702377110892
2604,241.25,AXON,257.45,19291714325.807896,Electronic Technology,Aerospace & Defense,-6.29248397747135
2605,101.46,AXNX,61.44,3112674875.538845,Health Technology,Medical Specialties,65.13671875
2606,9.38,AXL,8.76,1025454748.3298968,Producer Manufacturing,Auto Parts: OEM,7.077625570776267
2607,59.66,AX,55.1,3181042255.758912,Finance,Major Banks,8.275862068965509
2608,96.15,AWR,82.19,3039435095.7765484,Utilities,Water Utilities,16.98503467575132
2609,155.37,AWK,132.25,25749736492.374523,Utilities,Water Utilities,17.482041587901705
2610,106.03,AWI,98.75,4362803323.231682,Producer Manufacturing,Miscellaneous Manufacturing,7.372151898734178
2611,186.41,AVY,199.86,16094981481.775532,Process Industries,Containers/Packaging,-6.729710797558299
2612,26.03,AVTR,23.16,15665103266.883352,Process Industries,Chemicals: Specialty,12.392055267702942
2613,51.34,AVT,50.01,4525172965.805789,Distribution Services,Electronics Distributors,2.659468106378735
2614,0.0,AVPT,8.33,1529902512.0155504,Technology Services,Data Processing Services,-100.0
2615,38.12,AVNT,40.7525,3715056487.3914256,Process Industries,Chemicals: Major Diversified,-6.459726397153549
2616,35.38,AVNS,23.26,1079858781.1665945,Health Technology,Medical Specialties,52.10662080825451
2617,727.34,AVGO,1122.0,525253730969.8109,Electronic Technology,Semiconductors,-35.174688057040996
2618,0.0,AVDX,12.28,2494652381.809524,Technology Services,Packaged Software,-100.0
2619,0.56,AVDL,13.86,1287397088.0,Health Technology,Pharmaceuticals: Major,-95.95959595959596
2620,195.57,AVB,188.73,26508518581.0,Finance,Real Estate Investment Trusts,3.6242250834525533
2621,129.18,AVAV,127.5,3587225088.302481,Electronic Technology,Aerospace & Defense,1.3176470588235347
2622,3.07,AVAL,2.29,2779682490.0625,Finance,Major Banks,34.061135371179034
2623,46.39,AVA,35.92,2779044554.634421,Utilities,Electric Utilities,29.148106904231625
2624,0.0,AUR,4.3399,6595731359.25239,Technology Services,Packaged Software,-100.0
2625,27.32,AUPH,9.3501,1342750570.3984091,Health Technology,Biotechnology,192.18938834878776
2626,0.0,AUB/PA,21.3,2717086202.0,Finance,Regional Banks,-100.0
2627,37.6,AUB,36.63,2747842837.638322,Finance,Regional Banks,2.6481026481026446
2628,10.34,ATUS,2.72,1738341111.8195488,Communications,Major Telecommunications,280.14705882352933
2629,31.82,ATSG,17.12,1117471965.9940865,Transportation,Airlines,85.8644859813084
2630,40.71,ATS,43.54,3502713807.394585,Producer Manufacturing,Industrial Machinery,-6.499770326136882
2631,67.32,ATRC,36.62,1735607887.6623085,Health Technology,Medical Specialties,83.83397050791916
2632,128.81,ATR,126.325,8309818575.877611,Process Industries,Containers/Packaging,1.9671482287749846
2633,115.78,ATO,114.48,16999834559.578022,Utilities,Gas Distributors,1.1355695317959444
2634,0.0,ATMU,24.12,2009142834.42114,Producer Manufacturing,Auto Parts: OEM,-100.0
2635,139.84,ATKR,158.56,5890398860.892617,Producer Manufacturing,Electrical Products,-11.806256306760847
2636,29.07,ATI,45.68,5827726889.09797,Non-Energy Minerals,Other Metals/Minerals,-36.36164623467601
2637,31.35,ATHM,28.17,3387927174.656,Technology Services,Internet Software/Services,11.28860489882854
2638,48.48,ATGE,59.74,2379351804.0819974,Consumer Services,Other Consumer Services,-18.84834281888183
2639,17.45,ATEC,15.19,2070406976.080506,Health Technology,Medical Specialties,14.87820934825543
2640,0.0,ATAT,17.015,2270986548.0,Consumer Services,Hotels/Resorts/Cruise lines,-100.0
2641,7.2,ASX,9.12,17920432274.0625,Electronic Technology,Semiconductors,-21.05263157894736
2642,2.49,ASTS,5.8,1262516205.9208262,Communications,Specialty Telecommunications,-57.068965517241374
2643,0.0,ASTL,9.755,1010649862.5610985,Producer Manufacturing,Metal Fabrication,-100.0
2644,340.45,ASR,297.79,8939781191.826937,Transportation,Other Transportation,14.325531414755352
2645,11.5,ASPN,14.89,1046125647.7315753,Process Industries,Industrial Specialties,-22.76695768972465
2646,47.81,ASO,62.7799,4655216486.584751,Retail Trade,Specialty Stores,-23.845052317700404
2647,1579.82,ASND,122.59,6886988241.0,Health Technology,Pharmaceuticals: Major,1188.7021779916795
2648,906.24,ASML,753.64,300714351356.6836,Electronic Technology,Semiconductors,20.248394458892843
2649,105.93,ASH,85.94,4364970047.817478,Consumer Non-Durables,Food: Specialty/Candy,23.260414242494775
2650,120.74,ASGN,95.2,4493440101.62985,Technology Services,Information Technology Services,26.827731092436963
2651,0.0,ASB/PF,20.07,3198412589.0,Finance,Major Banks,-100.0
2652,0.0,ASB/PE,20.05,3198412589.0,Finance,Major Banks,-100.0
2653,22.62,ASB,21.46,3239166312.408684,Finance,Major Banks,5.405405405405406
2654,30.7,ASAN,19.32,4299371252.195122,Technology Services,Packaged Software,58.90269151138716
2655,26.93,ASAI,13.7,3658406785.7624,Retail Trade,Food Retail,96.56934306569343
2656,42.02,ARWR,29.88,3210074545.343532,Health Technology,Biotechnology,40.629183400267756
2657,162.94,ARW,124.19,6726055578.628748,Distribution Services,Electronics Distributors,31.20219019244706
2658,109.21,ARVN,37.76,2077763062.483272,Health Technology,Biotechnology,189.22139830508473
2659,21.59,ARRY,17.095,2585045811.5690746,Electronic Technology,Semiconductors,26.294238081310333
2660,10.47,AROC,15.67,2445428600.1812906,Industrial Services,Oilfield Services/Equipment,-33.18442884492661
2661,35.17,ARMK,27.98,7317007158.60043,Consumer Services,Restaurants,25.696926375982848
2662,0.0,ARM,71.545,72996657671.0,Electronic Technology,Semiconductors,-100.0
2663,21.72,ARLP,19.91,2531067477.4357543,Energy Minerals,Coal,9.090909090909085
2664,17.2,ARI,12.57,1765569032.0,Finance,Real Estate Investment Trusts,36.833731105807466
2665,0.0,ARHS,11.35,1592211024.9999998,Consumer Durables,Home Furnishings,-100.0
2666,955.9,ARGX,365.03,19427843414.45993,Health Technology,Pharmaceuticals: Other,161.86888748869958
2667,61.28,ARES,116.45,21611581984.45129,Finance,Investment Managers,-47.376556462000856
2668,182.56,ARE,129.77,22397917858.0,Finance,Real Estate Investment Trusts,40.67966402096015
2669,8.61,ARDX,6.385,1482199273.3759935,Health Technology,Pharmaceuticals: Major,34.84729835552075
2670,9.11,ARCO,12.43,2617690183.6757627,Consumer Services,Restaurants,-26.70957361222848
2671,125.67,ARCH,168.5972,3097039608.7227054,Energy Minerals,Coal,-25.46139556291563
2672,34.76,ARCC,19.685,11209360846.54205,Finance,Investment Managers,76.58115316230634
2673,93.15,ARCB,119.88,2836584589.104944,Transportation,Trucking,-22.29729729729729
2674,17.41,AR,22.855,6868933333.88906,Energy Minerals,Oil & Gas Production,-23.824108510172827
2675,0.0,AQNU,22.33,4403311001.524201,Utilities,Electric Utilities,-100.00000000000001
2676,0.0,AQNB,24.51,4403311001.524201,Utilities,Electric Utilities,-100.0
2677,15.5,AQN,6.44,4438061574.968198,Utilities,Electric Utilities,140.68322981366458
2678,130.76,APTV,89.22,25236961123.66925,Producer Manufacturing,Auto Parts: OEM,46.559067473660605
2679,71.77,APPN,39.96,2926210668.3357487,Technology Services,Packaged Software,79.60460460460459
2680,201.31,APPF,176.51,6418731080.317068,Technology Services,Information Technology Services,14.050195456348089
2681,45.11,APP,42.07,14127171988.262558,Technology Services,Packaged Software,7.226051818397906
2682,49.34,APOG,53.78,1187051393.0498314,Producer Manufacturing,Building Products,-8.255857195983632
2683,0.0,APO/PA,55.63,52101578075.0,Finance,Investment Managers,-100.0
2684,50.44,APO,91.92,52169684713.00654,Finance,Investment Managers,-45.126196692776325
2685,138.26,APLS,59.84,7091036625.481264,Health Technology,Pharmaceuticals: Major,131.0494652406417
2686,21.66,APLE,17.12,3873706054.0,Finance,Real Estate Investment Trusts,26.51869158878504
2687,84.59,APH,98.8,59113052430.10682,Electronic Technology,Electronic Components,-14.382591093117403
2688,0.0,APGE,25.92,1313477676.4367907,Health Technology,Biotechnology,-100.0
2689,25.26,APG,33.895,8119857784.825534,Industrial Services,Engineering & Construction,-25.475733884053696
2690,299.54,APD,273.07,60683826079.21484,Process Industries,Chemicals: Specialty,9.693485186948411
2691,35.49,APAM,45.15,3610242294.2850766,Finance,Investment Managers,-21.395348837209294
2692,38.0,APA,36.18,11097108241.317196,Energy Minerals,Integrated Oil,5.030403537866225
2693,75.72,AOS,81.725,12154177144.956472,Producer Manufacturing,Building Products,-7.347812786784944
2694,341.8,AON,289.46,57954622009.82413,Finance,Insurance Brokers/Services,18.08194569197818
2695,350.27,ANSS,353.01,30666968463.606503,Technology Services,Packaged Software,-0.7761819778476556
2696,51.77,ANIP,53.76,1098722572.1422925,Health Technology,Biotechnology,-3.7016369047618953
2697,4.15,ANGI,2.585,1310995649.7558594,Technology Services,Internet Software/Services,60.54158607350098
2698,42.71,ANF,91.37,4605552610.655006,Retail Trade,Apparel/Footwear Retail,-53.25599211995184
2699,203.44,ANET,237.105,73763401978.5448,Electronic Technology,Computer Peripherals,-14.19835094156597
2700,46.49,ANDE,56.08,1892830057.9792187,Commercial Services,Miscellaneous Commercial Services,-17.10057061340941
2701,187.69,AN,151.69,6449930043.404013,Retail Trade,Specialty Stores,23.732612565099874
2702,156.74,AMZN,153.8898,1590301964399.9995,Retail Trade,Internet Retail,1.8521045579369138
2703,20.98,AMX,18.71,58571629421.12368,Communications,Wireless Telecommunications,12.132549438802776
2704,66.69,AMWD,92.93,1489333139.0144868,Producer Manufacturing,Building Products,-28.236306897664917
2705,51.47,AMTD,1.8,2435087310.9456,Finance,Investment Banks/Brokers,2759.4444444444443
2706,280.47,AMT,215.75,99889863619.0,Finance,Real Estate Investment Trusts,29.997682502896883
2707,3.91,AMRX,5.685,1741382776.9467504,Health Technology,Pharmaceuticals: Major,-31.22251539138082
2708,52.68,AMRC,31.36,1638074617.7749522,Industrial Services,Engineering & Construction,67.98469387755102
2709,170.65,AMR,338.46,4495965351.312193,Energy Minerals,Coal,-49.58045263842108
2710,0.0,AMPS,6.66,1058873146.6195488,Utilities,Alternative Power Generation,-100.0
2711,0.0,AMPL,13.1164,1561985950.3270843,Technology Services,Packaged Software,-100.0
2712,36.63,AMPH,60.75,2910375093.0620413,Health Technology,Pharmaceuticals: Major,-39.703703703703695
2713,368.61,AMP,377.665,38218261808.39107,Finance,Investment Banks/Brokers,-2.3976275270411627
2714,116.26,AMN,73.55,2779391262.2893867,Commercial Services,Personnel Services,58.069340584636315
2715,24.07,AMKR,33.78,8302046753.569628,Electronic Technology,Semiconductors,-28.744819419775016
2716,25.46,AMK,29.13,2163349945.4266534,Finance,Financial Conglomerates,-12.598695502917948
2717,0.0,AMH/PH,24.38,12986945191.0,Finance,Real Estate Investment Trusts,-100.0
2718,0.0,AMH/PG,23.63,12986945191.0,Finance,Real Estate Investment Trusts,-100.0
2719,33.62,AMH,36.15,12986945191.0,Finance,Real Estate Investment Trusts,-6.99861687413555
2720,272.89,AMGN,282.1728,151012661437.19315,Health Technology,Pharmaceuticals: Major,-3.2897571984259324
2721,134.72,AMG,151.85,5133841519.298303,Finance,Investment Managers,-11.280869278893643
2722,57.94,AMEH,36.84,1741166462.3369448,Health Services,Services to the Health Industry,57.27470141150921
2723,127.33,AMED,95.7,3123011295.499267,Health Services,Medical/Nursing Services,33.05120167189132
2724,159.84,AME,164.65,38000999981.16928,Producer Manufacturing,Electrical Products,-2.921348314606743
2725,112.5,AMD,140.19,226476796910.2219,Electronic Technology,Semiconductors,-19.751765461159856
2726,13.21,AMCR,9.715,14041509842.336763,Process Industries,Containers/Packaging,35.97529593412251
2727,50.73,AMC,6.0199,1194088662.6401482,Consumer Services,Movies/Entertainment,742.7050283227295
2728,0.0,AMBP,3.9198,2342429143.537635,Process Industries,Containers/Packaging,-100.0
2729,60.24,AMBA,62.765,2526170301.014272,Electronic Technology,Semiconductors,-4.022942722855092
2730,145.3,AMAT,162.12,134732604011.93608,Producer Manufacturing,Industrial Machinery,-10.37503084135208
2731,11.21,AM,12.62,6053978442.027156,Industrial Services,Oil & Gas Pipelines,-11.172741679873205
2732,258.13,ALX,213.93,1082694492.0,Finance,Real Estate Investment Trusts,20.66096386668536
2733,0.0,ALVO,11.16,2982494084.477558,Health Technology,Biotechnology,-100.0
2734,108.07,ALV,109.16,9185631597.453403,Producer Manufacturing,Auto Parts: OEM,-0.9985342616343015
2735,71.06,ALTR,79.11,6460262343.35176,Technology Services,Packaged Software,-10.17570471495386
2736,0.0,ALTI,8.63,1018259071.3778307,Finance,Investment Managers,-100.0
2737,58.69,ALSN,58.325,5219195832.923315,Producer Manufacturing,Auto Parts: OEM,0.6258036862408828
2738,71.74,ALRM,62.19,3108740400.7815285,Technology Services,Packaged Software,15.356166586267886
2739,9.77,ALPN,20.3375,1179606471.070071,Health Technology,Biotechnology,-51.96066379840197
2740,377.0,ALNY,184.3813,23138549044.7006,Health Technology,Pharmaceuticals: Major,104.46758971761236
2741,44.64,ALLY,34.54,10418314210.52057,Finance,Regional Banks,29.241459177764913
2742,143.81,ALLE,123.4458,10837005702.099354,Producer Manufacturing,Building Products,16.496470515805314
2743,0.0,ALL/PJ,27.7108,35432428054.0,Finance,Property/Casualty Insurance,-100.0
2744,0.0,ALL/PI,20.76,35432428054.0,Finance,Property/Casualty Insurance,-99.99999999999999
2745,0.0,ALL/PH,22.44,35432428054.0,Finance,Property/Casualty Insurance,-100.0
2746,0.0,ALL/PB,25.64,35432428054.0,Finance,Property/Casualty Insurance,-100.0
2747,159.06,ALL,135.59,35482148595.58243,Finance,Property/Casualty Insurance,17.30953610148241
2748,20.73,ALKT,23.82,2271517746.9277563,Technology Services,Packaged Software,-12.972292191435768
2749,32.11,ALKS,27.9346,4661761860.055803,Health Technology,Pharmaceuticals: Major,14.947054906818067
2750,73.73,ALK,40.86,5232249086.168514,Transportation,Airlines,80.44542339696525
2751,0.0,ALIT,8.395,4641823758.833334,Technology Services,Information Technology Services,-100.0
2752,15.2,ALHC,8.85,1673532984.9542332,Health Services,Managed Health Care,71.75141242937853
2753,197.23,ALGT,84.5,1554899703.9893303,Transportation,Airlines,133.4082840236686
2754,375.74,ALGN,273.785,20968952400.990845,Health Technology,Medical Specialties,37.239074456233894
2755,40.66,ALGM,30.79,5926269569.587006,Electronic Technology,Semiconductors,32.05586229295225
2756,193.06,ALG,209.37,2514906740.40941,Producer Manufacturing,Trucks/Construction/Farm Machinery,-7.790036776997661
2757,12.37,ALEX,18.87,1362232063.0,Finance,Real Estate Investment Trusts,-34.44621091679916
2758,77.96,ALE,61.53,3536584684.4502373,Utilities,Electric Utilities,26.702421582967645
2759,81.7,ALC,77.42,38686774404.4858,Health Technology,Medical Specialties,5.528287264272799
2760,468.43,ALB,147.6125,17322809423.25636,Process Industries,Chemicals: Specialty,217.33762384621897
2761,0.0,AL/PA,25.01,4593197305.0,Finance,Finance/Rental/Leasing,-100.0
2762,51.54,AL,41.38,4594307577.493353,Finance,Finance/Rental/Leasing,24.552924117931358
2763,0.0,AKRO,23.1298,1288556089.5478585,Health Technology,Pharmaceuticals: Major,-100.0
2764,17.36,AKR,17.09,1615071221.0,Finance,Real Estate Investment Trusts,1.5798712697483883
2765,14.72,AKO.B,15.04,2084439989.4486732,Consumer Non-Durables,Beverages: Non-Alcoholic,-2.1276595744680753
2766,13.19,AKO.A,12.74,2084439989.4486732,Consumer Non-Durables,Beverages: Non-Alcoholic,3.5321821036106695
2767,115.51,AKAM,119.845,18076407772.21232,Technology Services,Data Processing Services,-3.617172180733442
2768,184.19,AJG,223.28,48206150769.68572,Finance,Insurance Brokers/Services,-17.50716589036188
2769,0.0,AIZN,20.03,8686918548.0,Finance,Multi-Line Insurance,-100.0
2770,186.57,AIZ,165.56,8706902983.453688,Finance,Multi-Line Insurance,12.69026334863493
2771,7.98,AIV,7.85,1129637474.0,Finance,Real Estate Investment Trusts,1.6560509554140228
2772,54.6,AIU,0.999,17990126672.0,Commercial Services,Miscellaneous Commercial Services,5365.465465465466
2773,136.58,AIT,172.655,6692108875.266065,Distribution Services,Wholesale Distributors,-20.894268917784014
2774,45.14,AIRC,33.75,4909557124.0,Finance,Real Estate Investment Trusts,33.74814814814815
2775,55.35,AIR,68.0916,2403292668.9894447,Electronic Technology,Aerospace & Defense,-18.71244030100629
2776,100.14,AIN,96.08,3173405372.0209727,Process Industries,Textiles,4.225645295587014
2777,0.0,AIG/PA,24.8,46734821439.0,Finance,Multi-Line Insurance,-100.0
2778,60.72,AIG,66.91,46973515134.19694,Finance,Multi-Line Insurance,-9.251232999551634
2779,30.36,AI,29.7225,3458664780.2544184,Technology Services,Packaged Software,2.1448397678526345
2780,0.0,AHH/PA,23.87,1134165859.0,Finance,Real Estate Investment Trusts,-100.0
2781,19.41,AHH,12.84,1134165859.0,Finance,Real Estate Investment Trusts,51.16822429906542
2782,71.23,AGYS,85.65,2173221465.7069635,Technology Services,Packaged Software,-16.835960303561006
2783,18.46,AGTI,7.7,1038302221.7955114,Consumer Services,Other Consumer Services,139.74025974025977
2784,11.8,AGRO,11.06,1190529494.4573505,Process Industries,Agricultural Commodities/Milling,6.690777576853528
2785,48.95,AGR,32.785,12680283389.183989,Utilities,Electric Utilities,49.30608509989327
2786,80.91,AGO,73.86,4228970584.0345526,Finance,Specialty Insurance,9.545085296506901
2787,0.0,AGNCP,22.2,6657370539.0,Finance,Real Estate Investment Trusts,-100.0
2788,0.0,AGNCO,23.63,6657370539.0,Finance,Real Estate Investment Trusts,-100.0
2789,0.0,AGNCN,25.51,6657370539.0,Finance,Real Estate Investment Trusts,-100.0
2790,0.0,AGNCM,23.91,6657370539.0,Finance,Real Estate Investment Trusts,-100.0
2791,0.0,AGNCL,22.0,6657370539.0,Finance,Real Estate Investment Trusts,-100.0
2792,0.0,AGNC,9.975,6657370539.0,Finance,Real Estate Investment Trusts,-100.0
2793,0.0,AGM/PG,19.575,2003453485.0,Finance,Finance/Rental/Leasing,-100.0
2794,0.0,AGM/PF,21.0,2003453485.0,Finance,Finance/Rental/Leasing,-100.0
2795,0.0,AGM/PE,23.1,2003453485.0,Finance,Finance/Rental/Leasing,-100.0
2796,0.0,AGM/PD,24.59,2003453485.0,Finance,Finance/Rental/Leasing,-100.0
