AveragePriceTarget,SmartScore,Ticker,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
11.0,9.0,GSM,6.53,1223941108.0000002,Non-Energy Minerals,Other Metals/Minerals,68.45329249617151
20.88,5.0,GSK,36.94,75251298741.92151,Health Technology,Pharmaceuticals: Major,-43.47590687601516
77.63,8.0,GSHD,78.95,2989432368.5613723,Finance,Insurance Brokers/Services,-1.671944268524392
14.5,8.0,GSBD,15.37,1683991305.0084853,Finance,Investment Managers,-5.66037735849056
388.87,6.0,GS/PK,25.4,124108620254.0,Finance,Investment Banks/Brokers,1430.984251968504
388.87,6.0,GS/PD,21.85,124108620254.0,Finance,Investment Banks/Brokers,1679.7254004576657
388.87,6.0,GS/PC,21.99,124108620254.0,Finance,Investment Banks/Brokers,1668.3947248749432
388.87,6.0,GS/PA,22.1,124108620254.0,Finance,Investment Banks/Brokers,1659.5927601809954
388.87,6.0,GS,382.94,124881506792.61836,Finance,Investment Banks/Brokers,1.548545464041366
,,GRP.U,56.93,3594182483.2443995,Finance,Real Estate Investment Trusts,
118.5,7.0,GRMN,127.42,24379406526.0,Electronic Technology,Telecommunications Equipment,-7.0004708836917295
15.16,6.0,GRFS,10.61,9374077279.677288,Health Technology,Pharmaceuticals: Major,42.884071630537235
51.0,2.0,GRBK/PA,18.01,2363759017.0,Consumer Durables,Homebuilding,183.17601332593
51.0,2.0,GRBK,52.103,2364348935.741044,Consumer Durables,Homebuilding,-2.1169606356639763
4.36,7.0,GRAB,3.2608,12588801725.578407,Transportation,Other Transportation,33.70951913640825
16.83,5.0,GPS,21.395,7933979383.80494,Retail Trade,Apparel/Footwear Retail,-21.336760925449877
36.5,9.0,GPRE,25.75,1532461869.2921042,Process Industries,Chemicals: Specialty,41.74757281553398
162.57,9.0,GPOR,136.64,2491667513.9845552,Energy Minerals,Oil & Gas Production,18.976873536299774
142.4,8.0,GPN,126.71,32993833862.8578,Commercial Services,Miscellaneous Commercial Services,12.382605950595858
27.0,9.0,GPK,24.735,7570218159.440205,Process Industries,Containers/Packaging,9.157064887810797
373.33,7.0,GPI,299.7,4142676168.410317,Retail Trade,Specialty Stores,24.567901234567902
82.67,10.0,GPCR,34.27,1184953000.0,Commercial Services,Miscellaneous Commercial Services,141.2313977239568
154.38,8.0,GPC,138.0279,19351045872.64929,Distribution Services,Wholesale Distributors,11.846952681305742
11.26,7.0,GOOS,12.39,1255854098.6172106,Consumer Non-Durables,Apparel/Footwear,-9.120258272800653
154.1,10.0,GOOGL,141.21,1775329313114.0493,Technology Services,Internet Software/Services,9.128248707598601
155.6,8.0,GOOG,142.555,1774796907017.9795,Technology Services,Internet Software/Services,9.150854056329127
58.5,8.0,GOLF,63.13,4127296570.7477455,Consumer Durables,Recreational Products,-7.334072548709017
20.99,7.0,GOLD,18.375,32266500516.19497,Non-Energy Minerals,Precious Metals,14.231292517006793
17.5,7.0,GOGO,10.02,1290990508.212766,Communications,Wireless Telecommunications,74.65069860279442
10.0,7.0,GOGL,9.735,1942164648.2115588,Transportation,Marine Shipping,2.7221366204417112
,,GOF,13.0891,1466000000.0,Miscellaneous,Investment Trusts/Mutual Funds,
31.38,5.0,GO,27.33,2713028133.957048,Retail Trade,Food Retail,14.818880351262353
6.5,5.0,GNW,6.85,3089382480.2492666,Finance,Life/Health Insurance,-5.109489051094886
34.25,6.0,GNTX,32.66,7618029684.225856,Producer Manufacturing,Auto Parts: OEM,4.868340477648511
134.58,8.0,GNRC,129.21,7937574473.157025,Producer Manufacturing,Electrical Products,4.156025075458559
13.5,2.0,GNL/PE,20.64,2234970248.0,Finance,Real Estate Investment Trusts,-34.593023255813954
13.5,2.0,GNL/PD,20.82,2234970248.0,Finance,Real Estate Investment Trusts,-35.15850144092219
13.5,2.0,GNL/PB,19.7,2234970248.0,Finance,Real Estate Investment Trusts,-31.472081218274106
13.5,2.0,GNL/PA,20.029,2234970248.0,Finance,Real Estate Investment Trusts,-32.59773328673423
13.5,2.0,GNL,9.785,2234970248.0,Finance,Real Estate Investment Trusts,37.96627491057741
77.0,6.0,GMS,82.66,3291328281.918797,Distribution Services,Wholesale Distributors,-6.8473263972901
65.6,7.0,GMED,54.36,7490437546.06968,Health Technology,Medical Specialties,20.676968359087557
6.0,2.0,GME,16.78,5126530030.093051,Retail Trade,Electronics/Appliance Stores,-64.24314660309892
43.0,4.0,GMAB,31.18,20435069993.69383,Health Technology,Pharmaceuticals: Major,37.90891597177678
45.91,5.0,GM,36.39,49835420910.1622,Consumer Durables,Motor Vehicles,26.16103325089309
32.89,6.0,GLW,30.32,25868262190.409546,Electronic Technology,Electronic Components,8.476253298153035
51.2,8.0,GLPI,48.65,12931571234.0,Finance,Real Estate Investment Trusts,5.241521068859207
38.67,6.0,GLPG,39.69,2588514920.31499,Health Technology,Biotechnology,-2.5699168556311314
230.64,5.0,GLOB,235.16,9940133778.603989,Technology Services,Information Technology Services,-1.9220955944888631
32.0,10.0,GLNG,23.2455,2436081900.925141,Transportation,Marine Shipping,37.66105267686219
42.4,7.0,GLBE,40.5,6620430167.384845,Retail Trade,Internet Retail,4.691358024691355
134.25,4.0,GL/PD,18.63,11451427398.0,Finance,Life/Health Insurance,620.6119162640902
134.25,4.0,GL,122.185,11499898550.37914,Finance,Life/Health Insurance,9.874370831116748
88.0,10.0,GKOS,86.185,4205792128.569616,Health Technology,Medical Specialties,2.105934907466494
66.85,4.0,GIS,64.579,36673776616.46257,Consumer Non-Durables,Food: Major Diversified,3.516623050836961
90.69,9.0,GILD,79.41,98948185288.9711,Health Technology,Biotechnology,14.20476010578013
38.1,7.0,GIL,32.92,5668817330.095756,Consumer Non-Durables,Apparel/Footwear,15.735115431348722
30.2,9.0,GIII,33.45,1529590223.4277663,Consumer Non-Durables,Apparel/Footwear,-9.715994020926766
113.54,9.0,GIB,106.85,24699110714.797245,Technology Services,Information Technology Services,6.261113710809557
44.0,4.0,GH,27.81,3281364128.185714,Health Services,Medical/Nursing Services,58.216468896080556
81.75,4.0,GGG,86.05,14524213533.372433,Producer Manufacturing,Industrial Machinery,-4.997094712376522
5.2,4.0,GGB,4.865,8055132858.085601,Non-Energy Minerals,Steel,6.885919835560123
66.63,7.0,GFS,60.395,33081664279.21134,Electronic Technology,Semiconductors,10.323702293236181
39.66,3.0,GFL,33.58,12424095675.114723,Industrial Services,Environmental Services,18.106015485407976
15.17,8.0,GFI,16.42,14509673454.7808,Non-Energy Minerals,Precious Metals,-7.612667478684541
67.5,9.0,GFF,58.48,3050593717.820548,Producer Manufacturing,Building Products,15.424076607387148
6.64,1.0,GETY,5.46,2200256196.981818,Technology Services,Internet Software/Services,21.611721611721606
22.5,1.0,GES,23.65,1270011931.9310489,Consumer Non-Durables,Apparel/Footwear,-4.862579281183927
4.33,5.0,GERN,2.29,1243616484.348214,Health Technology,Biotechnology,89.08296943231441
14.33,5.0,GEO,11.04,1399758472.0,Finance,Real Estate Investment Trusts,29.80072463768117
8.75,10.0,GENI,6.2701,1425955176.0005324,Technology Services,Packaged Software,39.55120333009042
25.5,8.0,GEN,23.275,14912648128.545084,Technology Services,Packaged Software,9.559613319011822
15.0,7.0,GEL,12.12,1485660088.08867,Process Industries,Chemicals: Specialty,23.76237623762377
79.0,5.0,GEHC,77.68,35363275879.72743,Health Technology,Medical Specialties,1.6992790937178077
74.25,4.0,GEF,66.465,3132583079.2257195,Process Industries,Containers/Packaging,11.712931618144882
140.18,9.0,GE,127.59,138867169331.0126,Producer Manufacturing,Industrial Machinery,9.867544478407401
13.5,4.0,GDYN,13.53,1022732031.5177776,Technology Services,Information Technology Services,-0.22172949002216824
,,GDV,21.513,1933370000.0,Miscellaneous,Investment Trusts/Mutual Funds,
15.38,2.0,GDS,8.38,1524490365.824,Technology Services,Data Processing Services,83.53221957040572
6.9,4.0,GDRX,6.5113,2644449453.633824,Technology Services,Internet Software/Services,5.969622041681385
45.0,10.0,GDEN,39.97,1143805512.0730846,Consumer Services,Movies/Entertainment,12.584438328746563
113.0,5.0,GDDY,107.285,15141186774.382414,Technology Services,Data Processing Services,5.326932935638722
279.23,9.0,GD,253.77,69253039508.06743,Electronic Technology,Aerospace & Defense,10.032706781731493
9.83,8.0,GCMG,8.89,1664419594.9853933,Finance,Investment Managers,10.573678290213715
42.0,4.0,GBX,43.76,1361043997.2545035,Producer Manufacturing,Trucks/Construction/Farm Machinery,-4.021937842778789
7.53,6.0,GBTG,6.19,2890871345.378862,Consumer Services,Other Consumer Services,21.647819063004846
16.0,7.0,GBDC,15.065,2554944739.8576183,Finance,Investment Managers,6.206438765350153
37.25,8.0,GBCI,42.48,4710285363.28439,Finance,Regional Banks,-12.311676082862517
122.33,2.0,GATX,119.56,4244379977.8294,Transportation,Railroads,2.316828370692536
,,GAM,42.54,1000670000.0,Miscellaneous,Investment Trusts/Mutual Funds,
,,GAB,5.1801,1491080000.0,Miscellaneous,Investment Trusts/Mutual Funds,
37.0,5.0,G,34.6824,6291817703.32196,Commercial Services,Miscellaneous Commercial Services,6.682351855696258
31.8,6.0,FYBR,24.37,5989878003.848484,Communications,Major Telecommunications,30.488305293393516
21.0,6.0,FWRG,20.03,1198147184.8022685,Consumer Services,Restaurants,4.8427358961557605
79.0,3.0,FWRD,66.0,1693696039.768045,Transportation,Trucking,19.696969696969695
77.25,8.0,FWONK,64.41,24325584643.532867,Consumer Services,Movies/Entertainment,19.934792734047516
75.75,9.0,FWONA,59.49,24450887585.105022,Consumer Services,Movies/Entertainment,27.33232476046394
35.56,6.0,FVRR,28.12,1079219766.064838,Technology Services,Data Processing Services,26.458036984352777
64.03,7.0,FUTU,51.45,7403115550.0,Finance,Investment Banks/Brokers,24.450923226433424
49.17,7.0,FUN,38.455,1961790571.7845795,Consumer Services,Movies/Entertainment,27.863736835262007
,,FULTP,17.51,2717355022.0,Finance,Major Banks,
14.0,9.0,FULT,16.7,2741983617.3655586,Finance,Major Banks,-16.16766467065868
86.17,4.0,FUL,82.47,4455152876.726741,Process Industries,Industrial Specialties,4.486479932096524
78.5,4.0,FTV,72.97,25644107756.118908,Electronic Technology,Electronic Equipment/Instruments,7.578456900095931
42.16,5.0,FTS,40.65,19857524774.166664,Utilities,Electric Utilities,3.714637146371459
56.48,4.0,FTNT,59.06,45352740084.69971,Technology Services,Information Technology Services,-4.368438875719616
25.59,5.0,FTI,20.25,8818068017.766115,Industrial Services,Oilfield Services/Equipment,26.37037037037037
42.5,7.0,FTDR,36.12,2875936908.471108,Consumer Durables,Homebuilding,17.663344407530463
,,FTAIP,24.74,4567849059.0,Finance,Investment Managers,
,,FTAIO,24.215,4567849059.0,Finance,Investment Managers,
,,FTAIN,24.26,4567849059.0,Finance,Investment Managers,
,,FTAIM,25.2,4567849059.0,Finance,Investment Managers,
44.14,8.0,FTAI,45.92,4602932385.105991,Finance,Investment Managers,-3.8763066202090615
155.92,10.0,FSV,162.33,7245214564.304008,Finance,Real Estate Development,-3.9487463808291903
66.0,8.0,FSS,76.055,4633941073.793011,Producer Manufacturing,Trucks/Construction/Farm Machinery,-13.22069554927356
4.27,2.0,FSM,4.09,1253422537.9185605,Non-Energy Minerals,Precious Metals,4.400977995110018
19.42,7.0,FSLY,18.26,2388408075.6684847,Technology Services,Information Technology Services,6.352683461117197
230.68,7.0,FSLR,170.3553,18201476348.378124,Electronic Technology,Semiconductors,35.411108430439214
21.14,5.0,FSK,19.945,5585924845.621731,Finance,Investment Managers,5.99147656054149
108.0,6.0,FRT/PC,22.82,8591909716.0,Finance,Real Estate Investment Trusts,373.26906222611746
108.0,6.0,FRT,105.09,8591909716.0,Finance,Real Estate Investment Trusts,2.7690550956323117
23.0,8.0,FRSH,24.155,7130678315.784055,Technology Services,Packaged Software,-4.781618712481892
84.75,1.0,FRPT,85.7,4134330563.9197927,Consumer Non-Durables,Food: Specialty/Candy,-1.108518086347728
34.5,3.0,FROG,34.775,3647446289.148297,Technology Services,Packaged Software,-0.7907979870596652
27.43,7.0,FRO,21.34,4750772703.39118,Transportation,Marine Shipping,28.53795688847235
,,FRMEP,24.24,2211343740.0,Finance,Major Banks,
36.0,5.0,FRME,37.145,2223013889.6427603,Finance,Major Banks,-3.0825144703190284
51.1,5.0,FR,52.445,7061494540.0,Finance,Real Estate Investment Trusts,-2.564591476785201
87.0,7.0,FOXF,67.88,2876817784.143301,Producer Manufacturing,Auto Parts: OEM,28.167354154390107
34.8,2.0,FOXA,30.06,14111304932.966969,Consumer Services,Broadcasting,15.76846307385229
36.0,1.0,FOX,28.03,14139678241.00072,Consumer Services,Broadcasting,28.433820906171952
78.07,7.0,FOUR,74.93,6180349064.451034,Commercial Services,Miscellaneous Commercial Services,4.190577872681151
39.0,7.0,FORM,40.83,3178289000.5162244,Electronic Technology,Semiconductors,-4.481998530492281
35.83,7.0,FOR,34.339,1713849568.1695344,Finance,Real Estate Development,4.342001805527242
19.71,7.0,FOLD,13.41,3932425569.6588135,Health Technology,Pharmaceuticals: Major,46.97986577181209
149.65,6.0,FNV,112.1351,21543328043.31644,Non-Energy Minerals,Precious Metals,33.45509122478155
49.2,7.0,FNF,49.88,13575254342.004848,Finance,Specialty Insurance,-1.3632718524458693
84.9,6.0,FND,113.785,12126054904.909355,Retail Trade,Home Improvement Chains,-25.385595640901695
9.97,9.0,FNB/PE,25.11,4887244425.0,Finance,Major Banks,-60.29470330545598
9.97,9.0,FNB,13.7,4915950706.497798,Finance,Major Banks,-27.226277372262768
17.8,5.0,FNA,12.84,1061883445.4964482,Health Technology,Medical Specialties,38.62928348909658
193.25,6.0,FN,191.51,6957722958.381099,Electronic Technology,Semiconductors,0.9085687431465768
137.0,5.0,FMX,131.76,28382098726.57843,Consumer Non-Durables,Beverages: Non-Alcoholic,3.9769277474195577
24.0,3.0,FMS,21.01,12371959585.843489,Health Services,Medical/Nursing Services,14.231318419800086
68.53,6.0,FMC,62.88,7844838700.444446,Process Industries,Chemicals: Agricultural,8.985368956743
33.8,5.0,FLYW,23.54,2858066314.120903,Finance,Regional Banks,43.585386576040776
290.92,7.0,FLT,278.52,20110292652.95513,Commercial Services,Miscellaneous Commercial Services,4.452103978170341
44.14,8.0,FLS,41.05,5386113674.927695,Producer Manufacturing,Industrial Machinery,7.527405602923273
42.4,10.0,FLR,39.25,6687222056.216355,Industrial Services,Engineering & Construction,8.025477707006367
23.33,7.0,FLO,22.52,4754427428.424541,Consumer Non-Durables,Food: Specialty/Candy,3.596802841918289
36.18,7.0,FLNG,30.0905,1585833736.0190196,Transportation,Marine Shipping,20.2372841926854
29.87,7.0,FLNC,24.55,4367307397.792052,Producer Manufacturing,Electrical Products,21.67006109979633
34.5,5.0,FLEX,30.09,13040946814.992018,Electronic Technology,Electronic Production Equipment,14.656031904287138
23.36,6.0,FL,29.93,2818262733.3040247,Retail Trade,Apparel/Footwear Retail,-21.951219512195124
89.92,9.0,FIVN,80.04,5818582707.186483,Technology Services,Packaged Software,12.343828085957014
218.31,9.0,FIVE,198.04,10930376129.023603,Retail Trade,Discount Stores,10.235305998788128
,,FITBP,24.16,23426972133.0,Finance,Regional Banks,
,,FITBO,23.44,23426972133.0,Finance,Regional Banks,
,,FITBI,25.66,23426972133.0,Finance,Regional Banks,
33.61,9.0,FITB,34.755,23668733037.279507,Finance,Regional Banks,-3.2944900014386507
63.54,10.0,FIS,60.03,35566792518.71848,Technology Services,Packaged Software,5.847076461769111
6.02,6.0,FINV,4.845,1365148057.0,Finance,Finance/Rental/Leasing,24.251805985552114
16.7,4.0,FIHL,13.24,1665219853.6816075,Finance,Multi-Line Insurance,26.132930513595156
9.42,3.0,FIGS,7.79,1317560890.9232736,Consumer Non-Durables,Apparel/Footwear,20.92426187419769
26.75,1.0,FIBK,31.24,3280133191.590572,Finance,Regional Banks,-14.372599231754156
147.06,3.0,FI,134.1,80484902262.28511,Finance,Regional Banks,9.66442953020135
13.94,6.0,FHN/PF,18.2,7683080215.0,Finance,Regional Banks,-23.40659340659341
13.94,6.0,FHN/PE,23.48,7683080215.0,Finance,Regional Banks,-40.63032367972743
13.94,6.0,FHN/PD,24.23,7683080215.0,Finance,Regional Banks,-42.46801485761453
13.94,6.0,FHN/PC,23.33,7683080215.0,Finance,Regional Banks,-40.24860694384912
13.94,6.0,FHN/PB,23.31,7683080215.0,Finance,Regional Banks,-40.197340197340196
13.94,6.0,FHN,13.87,7750132551.421817,Finance,Regional Banks,0.5046863734679184
39.0,3.0,FHI,33.955,2928783352.387722,Finance,Investment Managers,14.857900161979096
20.4,3.0,FHB,22.91,2923592841.125275,Finance,Regional Banks,-10.955914447839378
,,FGN,26.1,5678727587.0,Finance,Multi-Line Insurance,
47.5,7.0,FG,44.79,5620999085.563094,Finance,Multi-Line Insurance,6.050457691448987
167.86,3.0,FFIV,178.4201,10652966256.795052,Technology Services,Packaged Software,-5.918671719161674
28.33,8.0,FFIN,30.665,4376181256.271344,Finance,Major Banks,-7.614544268710259
22.0,5.0,FFBC,23.91,2274359653.298734,Finance,Regional Banks,-7.988289418653283
88.0,2.0,FELE,96.6,4455976928.65547,Producer Manufacturing,Industrial Machinery,-8.902691511387157
39.6,5.0,FE,36.4329,20905738984.885143,Utilities,Electric Utilities,8.692967070971582
305.65,6.0,FDX,247.375,61817169117.22337,Transportation,Air Freight/Couriers,23.55735219807983
457.75,4.0,FDS,471.12,17897121453.765793,Technology Services,Data Processing Services,-2.8379181524876897
44.75,10.0,FCX,42.69,61216490056.51243,Non-Energy Minerals,Other Metals/Minerals,4.82548606230968
25.33,8.0,FCPT,25.365,2282242937.0,Finance,Real Estate Investment Trusts,-0.13798541297062938
,,FCNCP,20.95,20437479757.0,Finance,Regional Banks,
,,FCNCO,22.0,20437479757.0,Finance,Regional Banks,
228.5,2.0,FCN,198.55,7050455633.267422,Commercial Services,Miscellaneous Commercial Services,15.084361621757738
125.0,6.0,FCFS,111.03,5008331223.578218,Finance,Finance/Rental/Leasing,12.582184995046383
14.0,5.0,FCF,15.5,1582727229.4404683,Finance,Regional Banks,-9.67741935483871
15.0,7.0,FBRT/PE,20.65,1181033105.0,Finance,Real Estate Investment Trusts,-27.360774818401932
15.0,7.0,FBRT,14.435,1181033105.0,Finance,Real Estate Investment Trusts,3.9140976792518147
16.9,6.0,FBP,16.67,2876445044.9159107,Finance,Regional Banks,1.3797240551889434
33.83,6.0,FBNC,37.655,1547274619.0199084,Finance,Regional Banks,-10.158013544018067
34.58,6.0,FBK,39.72,1860619853.054721,Finance,Major Banks,-12.940584088620342
73.85,9.0,FBIN,77.47,9768576364.518051,Producer Manufacturing,Building Products,-4.672776558667877
60.8,5.0,FAST,65.205,37258996132.22438,Distribution Services,Wholesale Distributors,-6.755616900544439
184.42,5.0,FANG,157.33,28159694751.95815,Energy Minerals,Oil & Gas Production,17.21858513951565
61.67,3.0,FAF,64.49,6654160703.909975,Finance,Specialty Insurance,-4.372770972243749
15.75,6.0,FA,16.22,2353846265.419195,Commercial Services,Miscellaneous Commercial Services,-2.897657213316886
13.15,7.0,F/PD,23.91,49396457548.0,Consumer Durables,Motor Vehicles,-45.00209117524049
13.15,7.0,F/PC,24.13,49396457548.0,Consumer Durables,Motor Vehicles,-45.503522585992535
